"Reference","Feed name","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country"
"112864","Alfalfa","90.97","38.68","47.44","9.27","20.94","88.46","3.80","","","","","","","","","","","","","","Ethiopia"
"113041","Alfalfa","88.02","","","","19.63","89.95","3.90","9.30","474.44","240.20","30.60","3.30","11.90","31.50","20.09","","","","","","Ethiopia"
"113270","Alfalfa","87.08","32.03","41.93","5.87","17.44","85.89","","","","","","","","","","67.98","9.46","5.82","3.39","5.86","Ethiopia"
"113271","Alfalfa","89.55","35.24","46.66","6.60","17.19","88.12","","","","","","","","","","65.65","9.41","5.77","3.35","5.82","Ethiopia"
"113274","Alfalfa","86.86","28.72","39.14","6.02","21.06","86.67","","","","","","","","","","66.26","9.33","5.69","3.31","5.77","Ethiopia"
"113275","Alfalfa","89.16","22.48","39.89","4.35","22.25","89.41","","","","","","","","","","73.30","10.59","6.86","4.31","6.65","Ethiopia"
"113286","Alfalfa","90.07","32.96","46.96","7.41","21.00","87.30","","","","","","","","","","65.53","9.29","5.69","3.26","5.73","Ethiopia"
"118087","Alfalfa","93.71","","","","21.44","90.89","","","","","","","","","","66.56","9.87","6.19","3.72","6.15","Mozambique"
"118661","Alfalfa","92.69","","39.90","","20.69","88.84","2.10","16.90","317.77","264.61","30.60","3.50","17.32","31.53","16.22","63.28","9.20","5.56","3.18","5.65","Ethiopia"
"120539","Alfalfa","91.76","32.48","41.50","6.33","21.69","89.82","2.90","15.30","466.43","159.00","30.00","3.20","29.32","30.19","96.23","","","","","","Ethiopia"
"100142","Alfalfa hay","88.06","42.07","51.71","8.68","19.06","89.43","","","","","","","","","","","","","","","Ethiopia"
"108877","Alfalfa silage","92.28","35.13","42.17","6.88","22.19","88.76","5.10","","","","38.30","","","","","66.59","9.62","5.98","3.51","5.98","Ethiopia"
"109871","Alfalfa silage","89.44","40.52","44.83","8.40","19.38","89.95","","","","","","","","","","57.43","8.54","4.98","2.59","5.19","Ethiopia"
"109872","Alfalfa silage","90.14","42.90","60.78","5.74","7.19","","","","","","","","","","","56.37","8.37","4.85","2.47","5.10","Ethiopia"
"108324","Alyce clover","86.94","32.36","42.18","5.68","23.13","91.05","2.20","2.40","391.99","204.62","29.00","4.10","20.59","103.17","37.84","67.22","10.00","6.32","3.81","6.23","Gambia"
"100778","Alfalfa","88.16","","","","16.56","","","","","","","","","","","","","","","","Ethiopia"
"101382","Alfalfa","90.61","","39.87","","16.13","88.90","","","","","","","","","","","","","","","Ethiopia"
"101910","Alfalfa","88.20","41.27","52.12","7.70","16.31","90.13","2.90","","","","","","","","","","","","","","Ethiopia"
"102147","Alfalfa","91.23","33.70","35.74","5.88","20.50","88.94","","20.20","","","","3.20","","","","","","","","","Ethiopia"
"102957","Alfalfa","88.26","17.88","25.98","3.08","34.81","88.68","","","","","","","","","","","","","","","Ethiopia"
"103359","Alfalfa","90.85","26.58","38.82","4.67","23.31","89.51","5.80","","","","","","","","","","","","","","Ethiopia"
"103360","Alfalfa","91.16","26.57","37.92","4.93","23.19","89.00","5.80","","","","","","","","","","","","","","Ethiopia"
"103361","Alfalfa","91.48","27.36","38.30","5.20","23.38","89.12","5.70","","","","","","","","","","","","","","Ethiopia"
"106483","Alfalfa","92.50","","","","19.06","84.63","1.30","","","","","","","","","","","","","","Ethiopia"
"106484","Alfalfa","93.92","","","","20.25","83.18","1.40","","","","","","","","","","","","","","Ethiopia"
"106485","Alfalfa","93.81","","","","20.63","84.43","","","","","","","","","","","","","","","Ethiopia"
"106486","Alfalfa","93.87","","","","20.06","86.61","1.10","","","","","","","","","","","","","","Ethiopia"
"106487","Alfalfa","94.00","","","","20.06","81.03","1.10","","","","","","","","","","","","","","Ethiopia"
"106488","Alfalfa","92.68","","","","22.38","85.50","1.30","","","","","","","","","","","","","","Ethiopia"
"106489","Alfalfa","94.08","","","","20.19","","1.10","","","","","","","","","","","","","","Ethiopia"
"106490","Alfalfa","93.88","","","","19.56","85.83","1.40","","","","","","","","","","","","","","Ethiopia"
"106491","Alfalfa","93.75","","","","20.25","86.49","1.40","","","","","","","","","","","","","","Ethiopia"
"106492","Alfalfa","92.62","","","","22.00","83.71","1.00","","","","","","","","","","","","","","Ethiopia"
"106493","Alfalfa","92.60","","","","21.13","84.44","1.00","","","","","","","","","","","","","","Ethiopia"
"106494","Alfalfa","93.93","","","","19.44","86.30","1.30","","","","","","","","","","","","","","Ethiopia"
"106495","Alfalfa","92.94","","","","20.19","84.79","1.40","","","","","","","","","","","","","","Ethiopia"
"106989","Alfalfa","91.01","","","","22.19","87.52","0.90","","","1547.85","","","11.87","64.94","18.68","","","","","","Ethiopia"
"106990","Alfalfa","92.48","","","","21.38","87.38","","","","1657.44","","","8.11","81.42","23.90","","","","","","Ethiopia"
"106991","Alfalfa","91.51","","","","17.50","88.28","1.60","","","1011.69","","","7.32","61.09","23.90","","","","","","Ethiopia"
"106992","Alfalfa","92.83","","","","22.81","87.00","1.50","","","1265.86","","","9.26","72.07","26.39","","","","","","Ethiopia"
"106993","Alfalfa","92.30","","","","17.19","88.25","1.60","","","1121.24","","","5.09","64.25","46.05","","","","","","Ethiopia"
"106994","Alfalfa","92.28","","","","22.06","87.11","1.40","","","1399.33","","","14.63","68.27","47.14","","","","","","Ethiopia"
"106995","Alfalfa","90.78","","","","16.31","86.19","0.80","","","1670.30","","","18.73","116.99","57.61","","","","","","Ethiopia"
"106996","Alfalfa","92.40","","","","17.75","87.12","0.80","","","1176.52","","","19.05","93.07","52.71","","","","","","Ethiopia"
"106997","Alfalfa","90.80","","","","19.13","88.13","0.70","","","746.59","","","13.33","77.64","17.95","","","","","","Ethiopia"
"106998","Alfalfa","92.46","","","","18.81","87.64","0.60","","","959.23","","","16.22","85.01","20.87","","","","","","Ethiopia"
"106999","Alfalfa","92.51","","","","18.69","87.81","0.70","","","1099.56","","","15.35","80.10","17.40","","","","","","Ethiopia"
"107000","Alfalfa","90.59","","","","18.56","87.76","0.80","","","960.04","","","13.14","81.13","21.86","","","","","","Ethiopia"
"107001","Alfalfa","91.33","","","","22.56","88.05","1.00","","","394.28","","","13.69","91.97","29.23","","","","","","Ethiopia"
"107002","Alfalfa","91.54","","","","17.19","","1.00","","","595.59","","","11.80","119.07","53.53","","","","","","Ethiopia"
"107003","Alfalfa","91.20","","","","23.56","88.23","1.10","","","367.54","","","11.93","93.75","31.14","","","","","","Ethiopia"
"107005","Alfalfa","92.65","","","","22.19","88.77","1.20","","","245.01","","","12.74","78.79","17.70","","","","","","Ethiopia"
"107006","Alfalfa","91.59","","","","16.06","89.02","1.50","","","653.02","","","14.30","213.78","57.10","","","","","","Ethiopia"
"107007","Alfalfa","92.49","","","","21.94","89.09","0.90","","","290.63","","","12.76","104.44","31.14","","","","","","Ethiopia"
"107008","Alfalfa","93.00","","","","12.00","89.82","1.80","","","313.55","","","14.30","199.68","69.46","","","","","","Ethiopia"
"107009","Alfalfa","92.72","","","","23.00","87.83","1.10","","","214.30","","","13.70","101.92","31.71","","","","","","Ethiopia"
"107010","Alfalfa","91.26","","","","12.56","88.09","1.70","","","865.22","","","16.33","202.83","56.87","","","","","","Ethiopia"
"107011","Alfalfa","92.27","","","","23.44","88.24","1.50","","","711.72","","","13.33","115.86","28.50","","","","","","Ethiopia"
"107012","Alfalfa","92.27","","","","15.00","94.53","1.60","","","190.42","","","10.43","136.79","30.60","","","","","","Ethiopia"
"107013","Alfalfa","91.57","","","","15.19","88.50","0.60","","","752.76","","","14.74","127.12","29.94","","","","","","Ethiopia"
"107014","Alfalfa","91.05","","","","15.50","88.46","0.50","","","663.81","","","11.09","109.83","22.84","","","","","","Ethiopia"
"107015","Alfalfa","92.55","","","","14.88","89.75","0.40","","","545.00","","","12.32","118.64","30.47","","","","","","Ethiopia"
"107016","Alfalfa","92.53","","","","16.25","89.18","","","","356.75","","","10.48","121.47","23.24","","","","","","Ethiopia"
"107017","Alfalfa","92.17","","","","15.63","91.18","0.50","","","254.42","","","14.21","123.24","18.64","","","","","","Ethiopia"
"107018","Alfalfa","92.52","","","","14.63","90.13","0.50","","","309.88","","","13.73","103.44","23.67","","","","","","Ethiopia"
"107019","Alfalfa","92.49","","","","13.38","90.00","0.60","","","826.36","","","14.92","273.43","43.25","","","","","","Ethiopia"
"107020","Alfalfa","91.59","","","","14.31","89.97","0.90","","","446.23","","","14.30","294.14","62.02","","","","","","Ethiopia"
"107021","Alfalfa","92.61","","","","9.69","89.63","0.70","","","160.35","","","15.38","319.19","72.13","","","","","","Ethiopia"
"107022","Alfalfa","91.62","","","","8.31","91.18","0.80","","","386.27","","","14.52","241.21","65.49","","","","","","Ethiopia"
"107023","Alfalfa","92.49","","","","8.31","90.05","1.50","","","245.54","","","14.49","245.97","56.11","","","","","","Ethiopia"
"107024","Alfalfa","91.64","","","","7.38","","1.10","","","365.67","","","13.09","302.71","55.87","","","","","","Ethiopia"
"107207","Alfalfa","93.43","","","","16.81","85.03","0.80","26.90","","132.50","22.20","4.20","19.80","240.90","183.10","","","","","","Ethiopia"
"107208","Alfalfa","92.82","","","","","84.60","","25.50","","237.70","18.80","4.70","58.90","411.60","811.80","","","","","","Ethiopia"
"107209","Alfalfa","92.32","","","","18.75","87.79","0.30","16.60","","106.10","26.60","2.10","14.20","134.70","180.70","","","","","","Ethiopia"
"107210","Alfalfa","93.60","","","","19.44","88.25","1.00","16.00","","121.50","23.30","2.10","16.60","162.50","175.60","","","","","","Ethiopia"
"107211","Alfalfa","93.83","","","","18.63","","1.00","14.40","","151.30","25.20","2.00","15.30","138.80","175.10","","","","","","Ethiopia"
"107227","Alfalfa","92.36","","","","21.25","","1.00","23.80","","205.70","30.50","4.60","13.40","224.30","183.00","","","","","","Ethiopia"
"107228","Alfalfa","93.52","","","","18.06","","0.70","17.10","","110.80","30.80","3.00","16.20","197.60","51.40","","","","","","Ethiopia"
"107229","Alfalfa","90.88","","","","18.75","","0.80","22.80","","124.60","34.60","3.10","17.30","259.70","49.20","","","","","","Ethiopia"
"107230","Alfalfa","92.97","","","","19.69","","0.80","18.10","","121.18","32.60","2.10","7.60","156.30","43.10","","","","","","Ethiopia"
"107231","Alfalfa","92.16","","","","21.94","","1.10","15.40","","150.80","37.80","2.40","15.80","164.20","46.30","","","","","","Ethiopia"
"107232","Alfalfa","92.23","","","","21.00","","1.10","17.10","","277.90","31.80","2.30","10.90","224.10","47.30","","","","","","Ethiopia"
"107233","Alfalfa","92.07","","","","22.13","","1.10","17.60","","183.80","33.90","2.60","9.60","234.90","45.50","","","","","","Ethiopia"
"107234","Alfalfa","91.54","","","","21.06","","1.20","20.60","","157.20","31.10","2.60","13.00","","","","","","","","Ethiopia"
"107235","Alfalfa","92.44","","","","21.44","","1.00","16.40","","163.90","33.70","2.20","9.50","192.20","40.60","","","","","","Ethiopia"
"107351","Alfalfa","93.24","","","","23.31","","2.00","","","","","","","","","","","","","","Ethiopia"
"107373","Alfalfa","88.33","","","","19.38","","2.20","","","","","","","","","","","","","","Ethiopia"
"107374","Alfalfa","87.18","","","","21.75","","2.60","","","","","","","","","","","","","","Ethiopia"
"107376","Alfalfa","87.96","","","","20.56","","2.90","","","","","","","","","","","","","","Ethiopia"
"107377","Alfalfa","88.18","","","","21.50","","2.70","","","","","","","","","","","","","","Ethiopia"
"107378","Alfalfa","86.75","","","","21.38","","2.80","","","","","","","","","","","","","","Ethiopia"
"107379","Alfalfa","86.39","","","","20.63","","3.10","","","","","","","","","","","","","","Ethiopia"
"107380","Alfalfa","88.05","","","","20.94","","2.80","","","","","","","","","","","","","","Ethiopia"
"107381","Alfalfa","87.83","","","","20.50","","3.10","","","","","","","","","","","","","","Ethiopia"
"107382","Alfalfa","87.69","","","","22.00","","3.20","","","","","","","","","","","","","","Ethiopia"
"107383","Alfalfa","87.89","","","","21.06","","2.90","","","","","","","","","","","","","","Ethiopia"
"107384","Alfalfa","88.09","","","","21.81","","3.30","","","","","","","","","","","","","","Ethiopia"
"107385","Alfalfa","88.47","","","","22.63","","3.00","","","","","","","","","","","","","","Ethiopia"
"107387","Alfalfa","88.12","","","","13.63","","1.20","","","","","","","","","","","","","","Ethiopia"
"107388","Alfalfa","89.19","","","","13.13","","0.90","","","","","","","","","","","","","","Ethiopia"
"107389","Alfalfa","88.39","","","","14.38","","1.10","","","","","","","","","","","","","","Ethiopia"
"107390","Alfalfa","89.54","","","","12.19","","0.90","","","","","","","","","","","","","","Ethiopia"
"107391","Alfalfa","89.17","","","","12.00","","1.50","","","","","","","","","","","","","","Ethiopia"
"107392","Alfalfa","89.00","","","","14.25","","1.10","","","","","","","","","","","","","","Ethiopia"
"107393","Alfalfa","87.40","","","","20.69","","1.10","","","","","","","","","","","","","","Ethiopia"
"107394","Alfalfa","86.19","","","","20.38","","1.10","","","","","","","","","","","","","","Ethiopia"
"107395","Alfalfa","88.12","","","","21.19","","1.10","","","","","","","","","","","","","","Ethiopia"
"107396","Alfalfa","85.88","","","","21.38","","1.30","","","","","","","","","","","","","","Ethiopia"
