"Reference","Feed name","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country"
"56775","Sweet potato vines","91.90","26.09","36.64","7.01","18.78","87.07","","","","","23.00","","","","","65.07","9.25","5.65","3.22","5.69","Rwanda"
"56776","Sweet potato vines","92.03","26.79","36.45","7.33","16.30","85.85","","","","","28.00","","","","","64.69","9.04","5.44","3.05","5.56","Rwanda"
"56777","Sweet potato vines","91.65","27.26","35.39","8.12","18.70","80.06","","","","","33.50","","","","","64.24","8.28","4.73","2.38","5.02","Rwanda"
"56778","Sweet potato vines","91.26","28.84","36.56","9.72","19.24","79.33","","","","","35.40","","","","","63.34","8.12","4.60","2.26","4.90","Rwanda"
"56779","Sweet potato vines","92.97","27.40","34.41","8.11","17.22","80.04","","","","","34.30","","","","","66.05","8.49","4.94","2.59","5.19","Rwanda"
"56780","Sweet potato vines","91.73","24.21","33.46","5.10","18.75","87.06","","","","","21.30","","","","","69.63","9.83","6.15","3.68","6.11","Rwanda"
"56781","Sweet potato vines","91.52","26.24","39.91","5.71","4.79","97.68","","","","","10.10","","","","","","","","","","Rwanda"
"56782","Sweet potato vines","91.84","23.16","36.88","4.51","4.89","95.14","","","","","16.70","","","","","","","","","","Rwanda"
"56783","Sweet potato vines","92.80","20.36","31.91","4.15","18.82","87.01","","","","","19.20","","","","","69.94","9.83","6.15","3.68","6.11","Rwanda"
"56784","Sweet potato vines","92.31","20.96","28.94","4.25","23.06","82.26","","","","","31.70","","","","","71.12","9.41","5.77","3.35","5.82","Rwanda"
"56785","Sweet potato vines","92.69","26.51","34.10","7.64","18.91","83.15","","","","","30.30","","","","","66.96","9.00","5.40","3.01","5.52","Rwanda"
"56786","Sweet potato vines","93.35","29.48","37.52","8.34","17.86","78.97","","","","","32.30","","","","","65.29","8.28","4.73","2.38","5.02","Rwanda"
"56787","Sweet potato vines","93.67","23.77","33.27","6.21","19.98","82.31","","","","","25.70","","","","","66.35","8.83","5.23","2.89","5.40","Rwanda"
"56788","Sweet potato vines","92.74","21.92","30.72","5.44","21.66","83.52","","","","","23.20","","","","","69.31","9.33","5.73","3.31","5.77","Rwanda"
"56789","Sweet potato vines","92.98","21.39","29.89","4.68","22.28","83.62","","","","","25.10","","","","","71.20","9.58","5.94","3.51","5.94","Rwanda"
"56790","Sweet potato vines","93.31","25.16","33.92","5.14","21.36","80.24","","","","","26.20","","","","","69.02","8.87","5.27","2.89","5.44","Rwanda"
"56791","Sweet potato vines","92.96","24.32","32.32","4.24","19.99","83.85","","","","","20.10","","","","","70.21","9.50","5.86","3.43","5.90","Rwanda"
"56792","Sweet potato vines","92.77","23.30","31.03","6.92","23.75","81.99","","","","","21.40","","","","","69.46","9.16","5.56","3.14","5.65","Rwanda"
"56793","Sweet potato vines","91.87","28.51","36.99","9.12","17.69","82.46","","","","","29.70","","","","","64.28","8.58","5.02","2.64","5.23","Rwanda"
"56794","Sweet potato vines","92.21","32.59","37.59","11.61","18.20","78.62","","","","","37.80","","","","","65.23","8.24","4.69","2.38","4.98","Rwanda"
"56795","Sweet potato vines","92.60","24.68","29.76","6.01","21.33","81.99","","","","","27.00","","","","","68.29","9.04","5.44","3.05","5.56","Rwanda"
"56796","Sweet potato vines","93.12","23.43","32.35","5.41","20.18","85.44","","","","","21.50","","","","","69.19","9.58","5.94","3.51","5.94","Rwanda"
"56797","Sweet potato vines","93.42","25.99","34.27","6.03","19.63","84.16","","","","","27.50","","","","","68.15","9.25","5.65","3.22","5.69","Rwanda"
"56798","Sweet potato vines","92.83","22.20","30.19","5.03","23.06","84.85","","","","","24.90","","","","","72.49","9.92","6.23","3.77","6.19","Rwanda"
"56799","Sweet potato vines","93.08","19.52","27.98","4.19","25.01","83.62","","","","","28.00","","","","","71.60","9.62","5.98","3.51","5.98","Rwanda"
"56800","Sweet potato vines","92.44","24.51","33.54","6.44","19.69","81.71","","","","","29.70","","","","","65.36","8.62","5.06","2.68","5.27","Rwanda"
"56801","Sweet potato vines","93.35","28.40","36.66","6.36","18.35","82.84","","","","","20.90","","","","","65.75","8.83","5.23","2.89","5.40","Rwanda"
"56802","Sweet potato vines","91.92","23.43","33.73","6.67","22.34","83.36","","","","","28.20","","","","","67.22","9.04","5.44","3.05","5.56","Rwanda"
"56803","Sweet potato vines","92.82","27.66","35.97","7.73","17.01","81.45","","","","","32.60","","","","","64.62","8.49","4.94","2.59","5.19","Rwanda"
"56804","Sweet potato vines","92.48","25.06","29.95","4.50","19.49","85.00","","","","","17.80","","","","","69.43","9.54","5.90","3.47","5.90","Rwanda"
"56805","Sweet potato vines","93.93","21.13","30.48","6.15","21.92","80.42","","","","","28.50","","","","","68.25","8.83","5.23","2.89","5.40","Rwanda"
"56806","Sweet potato vines","92.33","20.78","28.18","4.84","23.18","81.27","","","","","31.60","","","","","69.79","9.12","5.52","3.14","5.61","Rwanda"
"56807","Sweet potato vines","92.53","23.17","32.69","5.99","21.38","83.18","","","","","29.30","","","","","67.40","9.04","5.44","3.05","5.56","Rwanda"
"56808","Sweet potato vines","92.38","28.77","38.36","8.16","17.71","82.44","","","","","26.70","","","","","64.19","8.58","5.02","2.64","5.23","Rwanda"
"56809","Sweet potato root","92.64","25.17","35.10","5.74","19.85","85.66","","","","","25.20","","","","","68.09","9.46","5.82","3.39","5.86","Rwanda"
"56810","Sweet potato root","92.89","24.08","35.41","4.99","17.13","88.96","","","","","17.70","","","","","68.23","9.87","6.19","3.72","6.15","Rwanda"
"56811","Sweet potato root","92.61","26.65","35.30","5.60","19.46","86.86","","","","","27.00","","","","","70.74","9.96","6.28","3.81","6.19","Rwanda"
"56812","Sweet potato root","92.85","24.17","32.80","6.42","19.47","83.24","","","","","27.80","","","","","69.84","9.37","5.73","3.31","5.77","Rwanda"
"56813","Sweet potato root","92.18","25.15","36.17","7.21","19.71","85.26","","","","","25.00","","","","","66.12","9.12","5.52","3.14","5.61","Rwanda"
"56814","Sweet potato root","92.14","23.05","36.65","4.51","6.53","95.31","","","","","13.40","","","","","","","","","","Rwanda"
"56815","Sweet potato root","93.00","22.47","31.76","6.80","20.64","83.01","","","","","31.30","","","","","68.37","9.16","5.56","3.14","5.65","Rwanda"
"56816","Sweet potato root","93.36","24.39","33.27","6.08","19.42","84.36","","","","","28.30","","","","","68.76","9.37","5.73","3.31","5.77","Rwanda"
"56818","Sweet potato root","92.90","23.54","32.83","5.49","20.33","83.46","","","","","26.60","","","","","68.81","9.25","5.65","3.22","5.69","Rwanda"
"56819","Sweet potato root","92.84","24.32","34.47","5.67","20.36","83.32","","","","","26.90","","","","","69.20","9.29","5.69","3.26","5.73","Rwanda"
"56820","Sweet potato root","92.13","22.75","37.10","5.28","7.47","95.53","","","","","5.10","","","","","","","","","","Rwanda"
"56821","Sweet potato root","92.07","22.44","36.39","4.37","7.49","95.27","","","","","10.50","","","","","","","","","","Rwanda"
"56822","Sweet potato root","92.33","26.28","34.89","7.38","18.61","84.34","","","","","26.70","","","","","66.77","9.12","5.52","3.14","5.61","Rwanda"
"56823","Sweet potato root","92.42","21.38","28.98","5.65","23.52","82.56","","","","","33.50","","","","","72.83","9.62","5.98","3.51","5.98","Rwanda"
"56824","Sweet potato root","92.99","28.03","37.34","5.71","18.15","86.21","","","","","22.00","","","","","67.27","9.41","5.77","3.35","5.82","Rwanda"
"56825","Sweet potato root","92.82","24.98","33.33","7.10","21.74","81.53","","","","","31.20","","","","","68.00","8.91","5.31","2.93","5.48","Rwanda"
"56826","Sweet potato root","93.61","22.75","33.09","6.49","18.58","82.94","","","","","27.90","","","","","68.22","9.12","5.52","3.14","5.61","Rwanda"
"56827","Sweet potato root","91.35","23.49","36.65","5.08","8.60","93.37","","","","","15.40","","","","","","","","","","Rwanda"
"56828","Sweet potato root","92.73","18.37","28.44","3.64","22.71","85.04","","","","","22.70","","","","","71.15","9.75","6.11","3.64","6.07","Rwanda"
"56829","Sweet potato root","92.99","21.87","28.25","4.28","22.71","84.49","","","","","20.70","","","","","70.43","9.62","5.98","3.51","5.98","Rwanda"
"56830","Sweet potato root","92.41","25.49","32.54","7.27","21.06","84.19","","","","","23.50","","","","","67.08","9.12","5.52","3.14","5.61","Rwanda"
"56831","Sweet potato root","92.37","26.66","35.08","8.20","18.55","83.81","","","","","26.90","","","","","65.78","8.91","5.31","2.93","5.48","Rwanda"
"56832","Sweet potato root","91.93","29.96","37.09","8.68","15.74","84.84","","","","","30.10","","","","","67.44","9.25","5.65","3.22","5.69","Rwanda"
"56833","Sweet potato root","92.02","23.80","38.25","4.40","5.86","97.18","","","","","11.30","","","","","","","","","","Rwanda"
"56834","Sweet potato stem + vines","92.35","21.55","30.65","5.00","22.78","82.22","","","","","32.80","","","","","70.91","9.37","5.73","3.31","5.77","Rwanda"
"56835","Sweet potato vines","92.47","26.75","34.91","7.19","18.07","83.16","","","","","30.40","","","","","65.54","8.83","5.23","2.89","5.40","Rwanda"
"56836","Sweet potato vines","92.43","23.32","31.21","5.39","21.18","85.44","","","","","22.20","","","","","67.65","9.37","5.73","3.31","5.77","Rwanda"
"56837","Sweet potato root","93.08","26.45","35.88","8.08","18.89","82.50","","","","","27.30","","","","","65.75","8.79","5.23","2.85","5.40","Rwanda"
"56838","Sweet potato root","91.66","23.00","36.56","4.25","8.71","95.12","","","","","12.90","","","","","","","","","","Rwanda"
"56839","Sweet potato root","92.63","24.62","32.00","7.42","19.14","82.19","","","","","34.20","","","","","67.83","9.00","5.40","3.01","5.52","Rwanda"
"56840","Sweet potato root","92.14","24.13","38.72","4.83","5.54","97.21","","","","","9.40","","","","","","","","","","Rwanda"
"56841","Sweet potato vines","92.36","25.50","36.67","5.79","18.25","86.25","","","","","24.70","","","","","69.17","9.62","5.98","3.51","5.98","Rwanda"
"56842","Sweet potato vines","92.62","22.73","32.66","5.11","19.98","87.21","","","","","18.70","","","","","68.01","9.62","5.98","3.51","5.98","Rwanda"
"56843","Sweet potato vines","91.93","24.56","33.71","7.23","19.84","83.26","","","","","30.60","","","","","66.66","8.95","5.36","2.97","5.48","Rwanda"
"56844","Sweet potato vines","92.46","24.39","30.66","5.73","19.07","80.00","","","","","29.90","","","","","65.94","8.49","4.94","2.59","5.19","Rwanda"
"56845","Sweet potato vines","93.19","22.97","33.01","4.70","20.09","84.49","","","","","22.90","","","","","69.03","9.46","5.82","3.39","5.86","Rwanda"
"56846","Sweet potato vines","92.04","24.84","34.56","7.07","20.64","82.90","","","","","29.30","","","","","65.73","8.83","5.23","2.89","5.40","Rwanda"
"56847","Sweet potato vines","91.75","23.32","36.99","5.33","7.14","94.76","","","","","10.10","","","","","","","","","","Rwanda"
"56848","Sweet potato vines","92.28","25.75","35.89","6.29","19.93","84.94","","","","","26.90","","","","","67.62","9.29","5.69","3.26","5.73","Rwanda"
"56849","Sweet potato vines","92.71","22.77","30.08","4.99","22.01","83.09","","","","","27.80","","","","","70.89","9.46","5.82","3.39","5.86","Rwanda"
"56850","Sweet potato vines","93.55","20.90","27.66","4.29","23.22","81.74","","","","","28.40","","","","","71.75","9.41","5.77","3.35","5.82","Rwanda"
"56851","Sweet potato vines","93.53","25.01","35.10","5.94","18.12","84.25","","","","","24.30","","","","","66.58","9.08","5.48","3.10","5.61","Rwanda"
"56852","Sweet potato vines","93.32","21.25","29.88","4.50","23.65","81.29","","","","","30.10","","","","","72.53","9.46","5.82","3.39","5.86","Rwanda"
"56853","Sweet potato root","93.15","22.96","32.92","5.67","21.89","83.52","","","","","24.50","","","","","69.71","9.41","5.77","3.35","5.82","Rwanda"
"56854","Sweet potato vines","92.90","20.64","29.02","5.95","24.93","81.28","","","","","32.90","","","","","72.47","9.46","5.82","3.39","5.86","Rwanda"
"56855","Sweet potato vines","92.94","26.28","34.55","8.53","19.26","78.11","","","","","37.30","","","","","65.42","8.20","4.64","2.34","4.98","Rwanda"
"56666","Sweet potato root","92.04","24.48","38.83","4.86","5.31","96.91","","","","","11.50","","","","","","","","","","Rwanda"
"56667","Sweet potato root","91.61","23.15","36.74","4.68","8.84","95.03","","","","","13.10","","","","","","","","","","Rwanda"
"56668","Sweet potato root","91.06","22.72","35.22","4.58","9.27","92.51","","","","","21.20","","","","","","","","","","Rwanda"
"56669","Sweet potato root","92.02","22.89","36.29","4.81","6.69","94.68","","","","","14.50","","","","","","","","","","Rwanda"
"56670","Sweet potato root","91.77","22.70","36.21","4.52","7.73","93.80","","","","","12.90","","","","","","","","","","Rwanda"
"56671","Sweet potato root","91.71","22.53","36.15","4.85","7.41","93.56","","","","","16.70","","","","","","","","","","Rwanda"
"56672","Sweet potato root","90.96","24.33","37.37","5.20","8.34","92.89","","","","","17.60","","","","","","","","","","Rwanda"
"56673","Sweet potato root","91.89","23.98","36.89","5.35","8.04","95.46","","","","","10.90","","","","","","","","","","Rwanda"
"56674","Sweet potato root","92.40","22.36","35.85","4.22","7.59","94.56","","","","","12.90","","","","","","","","","","Rwanda"
"56675","Sweet potato root","92.24","21.97","36.02","5.04","5.56","95.39","","","","","10.30","","","","","","","","","","Rwanda"
"56676","Sweet potato root","91.97","23.20","37.23","5.01","7.77","93.92","","","","","11.20","","","","","","","","","","Rwanda"
"56677","Sweet potato root","91.88","24.25","38.38","5.01","6.16","96.29","","","","","10.60","","","","","","","","","","Rwanda"
"56678","Sweet potato root","91.88","23.07","37.17","4.34","5.35","95.16","","","","","12.90","","","","","","","","","","Rwanda"
"56679","Sweet potato root","91.91","22.37","35.65","4.24","8.96","94.26","","","","","14.50","","","","","","","","","","Rwanda"
"56680","Sweet potato root","91.91","22.73","35.60","4.56","6.86","94.58","","","","","19.20","","","","","","","","","","Rwanda"
"56681","Sweet potato root","91.72","22.37","35.52","4.15","8.26","94.00","","","","","12.80","","","","","","","","","","Rwanda"
"56682","Sweet potato root","91.27","25.25","38.31","6.23","7.51","94.00","","","","","12.80","","","","","","","","","","Rwanda"
"56683","Sweet potato root","90.88","25.48","37.97","5.84","7.47","93.44","","","","","19.30","","","","","","","","","","Rwanda"
"56684","Sweet potato root","91.40","21.47","33.46","4.78","12.76","88.91","","","","","24.00","","","","","85.76","12.22","8.24","5.52","7.78","Rwanda"
"56685","Sweet potato root","91.15","23.25","36.89","4.85","7.82","92.74","","","","","16.80","","","","","","","","","","Rwanda"
"56686","Sweet potato root","91.28","21.23","33.82","3.67","10.26","91.07","","","","","21.20","","","","","","12.93","8.83","6.02","8.28","Rwanda"
"56687","Sweet potato root","91.95","23.99","38.18","5.04","6.11","96.32","","","","","11.50","","","","","","","","","","Rwanda"
"56688","Sweet potato root","91.75","24.84","38.87","5.57","5.20","97.02","","","","","7.50","","","","","","","","","","Rwanda"
"56689","Sweet potato root","92.09","23.26","37.26","4.57","5.63","96.37","","","","","9.20","","","","","","","","","","Rwanda"
"56690","Sweet potato root","91.75","22.41","35.37","4.63","9.32","94.09","","","","","13.10","","","","","","","","","","Rwanda"
